name,status,status_message,building_id,bathroom_spot_vent_hour,bedrooms,ceiling_fan,climate_zone_ba,climate_zone_iecc,clothes_dryer,clothes_washer,clothes_washer_presence,cooking_range,cooking_range_schedule,cooling_setpoint,cooling_setpoint_has_offset,cooling_setpoint_offset_magnitude,cooling_setpoint_offset_period,corridor,days_shifted,dehumidifier,dishwasher,door_area,doors,ducts,eaves,electric_vehicle,geometry_attic_type,geometry_building_type_recs,geometry_foundation_type,geometry_garage,geometry_house_size,geometry_number_units,geometry_stories,geometry_wall_type,heating_fuel,heating_setpoint,heating_setpoint_has_offset,heating_setpoint_offset_magnitude,heating_setpoint_offset_period,holiday_lighting,hot_water_distribution,hot_water_fixtures,hvac_system_cooling,hvac_system_cooling_type,hvac_system_heat_pump,hvac_system_heating_electricity,hvac_system_heating_fuel_oil,hvac_system_heating_natural_gas,hvac_system_heating_none,hvac_system_heating_other_fuel,hvac_system_heating_propane,hvac_system_heating_wood,hvac_system_is_heat_pump,infiltration,insulation_crawlspace,insulation_finished_basement,insulation_finished_roof,insulation_interzonal_floor,insulation_pier_beam,insulation_slab,insulation_unfinished_attic,insulation_unfinished_basement,insulation_wall,interior_shading,lighting,lighting_interior_use,lighting_other_use,location,location_city,location_latitude,location_longitude,location_region,location_state,location_weather_filename,location_weather_year,mechanical_ventilation,misc_extra_refrigerator,misc_freezer,misc_gas_fireplace,misc_gas_grill,misc_gas_lighting,misc_hot_tub_spa,misc_pool,misc_pool_heater,misc_pool_pump,misc_pool_schedule,misc_well_pump,natural_ventilation,neighbors,occupants,orientation,overhangs,plug_loads,plug_loads_schedule,pv,radiant_barrier_unfinished_attic,range_spot_vent_hour,refrigeration_schedule,refrigerator,roof_material,setpoint_demand_response,solar_hot_water,units_modeled,units_represented,usage_level,vintage,vintage_acs,water_heater,window_areas,windows,door_area_ft_2,duct_surface_area_ft_2,electricity_central_system_cooling_kwh,electricity_central_system_heating_kwh,electricity_central_system_pumps_cooling_kwh,electricity_central_system_pumps_heating_kwh,electricity_clothes_dryer_kwh,electricity_clothes_washer_kwh,electricity_cooking_range_kwh,electricity_cooling_kwh,electricity_exterior_holiday_lighting_kwh,electricity_exterior_lighting_kwh,electricity_fans_cooling_kwh,electricity_fans_heating_kwh,electricity_freezer_kwh,electricity_garage_lighting_kwh,electricity_heating_kwh,electricity_interior_equipment_kwh,electricity_interior_lighting_kwh,electricity_pumps_cooling_kwh,electricity_pumps_heating_kwh,electricity_pv_kwh,electricity_range_fan_kwh,electricity_water_systems_kwh,floor_area_attic_ft_2,floor_area_conditioned_ft_2,floor_area_lighting_ft_2,fuel_oil_central_system_heating_mbtu,fuel_oil_heating_mbtu,fuel_oil_water_systems_mbtu,hours_cooling_setpoint_not_met,hours_heating_setpoint_not_met,hvac_cooling_capacity_w,hvac_heating_capacity_w,hvac_heating_supp_capacity_w,natural_gas_central_system_heating_therm,natural_gas_heating_therm,natural_gas_hot_tub_heater_therm,natural_gas_interior_equipment_therm,natural_gas_water_systems_therm,net_site_electricity_kwh,net_site_energy_mbtu,propane_central_system_heating_mbtu,propane_clothes_dryer_mbtu,propane_heating_mbtu,propane_interior_equipment_mbtu,propane_water_systems_mbtu,roof_area_ft_2,size_cooling_system_kbtu_h,size_heating_system_kbtu_h,size_water_heater_gal,total_site_electricity_kwh,total_site_energy_mbtu,total_site_fuel_oil_mbtu,total_site_natural_gas_therm,total_site_propane_mbtu,total_site_wood_mbtu,wall_area_above_grade_conditioned_ft_2,wall_area_above_grade_exterior_ft_2,wall_area_below_grade_ft_2,window_area_ft_2,wood_heating_mbtu
diag Autogenerated 217,completed,completed normal,217,Hour21,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day270,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Crawl,2 Car,2500-3499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,8 ACH50,"Uninsulated, Vented",None,None,Uninsulated,None,None,"Ceiling R-30, Vented",None,"CMU, 6-in Hollow, R-7","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,1,South,None,100%,National Average,None,None,Hour14,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,960,0,0,0,0,,,,1796.097104,0,523.6041294,486.5489698,0,,65.09542832,35498.85665,4632.517524,2359.227802,0,0,0,,3649.118235,1788,3000,3576,0,0,0,1.33,0,8969.941459,20269.65014,0,0,0,,0,0,49011.06585,167.2325645,0,,0,0,0,1999.04,30.61,69.16,50,49011.06585,167.2325645,0,0,0,0,2778.53,3250.86,502.63,369.95,0
diag Autogenerated 218,completed,completed normal,218,Hour22,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day165,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,1 Car,0-1499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-38, Vented",None,"CMU, 6-in Hollow, R-7","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,5,North,None,100%,National Average,None,None,Hour18,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,360,0,0,0,0,,,,1290.968411,0,92.95302036,352.0151532,0,,19.89835691,14814.90121,3619.919875,561.5644541,0,0,0,,2393.675926,525.33,1000,1288,0,0,0,4035.17,3.83,4763.094413,10250.49201,0,0,0,,0,0,23145.8964,78.97701357,0,,0,0,0,587.34,16.25,34.98,40,23145.8964,78.97701357,0,0,0,0,1496.14,1759.1,460.07,191.99,0
diag Autogenerated 219,completed,completed normal,219,Hour3,3,National Average,Cold,5A,None,"EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day144,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,2 Car,2500-3499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,8 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-49, Vented",None,"CMU, 6-in Hollow, R-7","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,West,None,100%,National Average,None,None,Hour16,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,1080,0,0,0,0,,,,1890.398602,0,278.8590611,515.8937985,0,,34.66827132,26877.68099,3802.911648,1256.468413,0,0,0,,3217.331386,1384,3000,3576,0,0,0,3031.83,8.33,7585.463513,17111.46851,0,0,0,,0,0,37874.21217,129.2320728,0,,0,0,0,1547.36,25.88,58.39,50,37874.21217,129.2320728,0,0,0,0,2402.94,2819.16,817.47,313.61,0
diag Autogenerated 220,completed,completed normal,220,Hour20,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day233,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,None,1500-2499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-13, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,North,None,100%,National Average,None,None,Hour17,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,740,0,0,0,0,,,,0,0,185.9060407,0,0,,0,33408.5746,4598.730375,909.0164336,0,0,0,,3407.581079,2000,2000,2000,0,0,0,2566.83,0,0,20200.07831,0,0,0,,0,0,42509.80853,145.0493715,0,,0,0,0,2236.07,0,68.93,50,42509.80853,145.0493715,0,0,0,0,1493.33,1771.11,1493.33,220.37,0
diag Autogenerated 221,completed,completed normal,221,Hour3,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day206,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Finished Attic or Cathedral Ceilings,Single-Family Detached,Heated Basement,1 Car,3500+,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,8 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-13, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,South,None,100%,National Average,None,None,Hour6,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,1620,0,0,0,0,,,,2557.463109,0,785.4061941,0,0,,37.36246478,47318.1997,5464.398887,3337.825864,0,0,0,,4146.641162,1692,4500,4788,0,0,0,109.5,0,8652.741429,26283.5299,0,0,0,,0,0,63647.29738,217.1734195,0,,0,0,0,1891.71,29.52,89.68,66,63647.29738,217.1734195,0,0,0,0,2819.59,3244.59,1121.79,390.51,0
diag Autogenerated 222,completed,completed normal,222,Hour2,3,National Average,Cold,5A,None,"EnergyStar, 100% Usage",Yes,None,None,72F,No,0F,None,None,Day193,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,1 Car,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 8",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-7, Vented",None,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,North,None,100%,National Average,None,None,Hour11,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,320,0,0,0,0,,,,1382.624005,0,174.5347098,303.7751182,0,,37.36246478,10528.91805,2624.360298,1054.430385,0,0,0,,3478.569874,500,1000,1288,0,0,0,3472.33,36.67,3995.408012,7913.674549,0,0,0,,0,0,19584.57491,66.82528995,0,,0,0,0,881.01,13.63,27,40,19584.57491,66.82528995,0,0,0,0,847.39,1146.84,655.39,94.68,0
diag Autogenerated 223,completed,completed normal,223,Hour3,2,National Average,Cold,5A,"Gas, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day175,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,1 Car,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-30, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,East,None,100%,National Average,None,None,Hour9,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,370,0,0,0,0,,,,1521.06147,0,92.95302036,0,0,,19.89835691,18070.45416,2984.448819,561.5644541,0,0,0,,2243.332833,1000,1000,1288,0,0,0,115.17,0,4152.975275,11270.53295,0,0,0,,27.83103258,0,25493.71311,89.77053045,0,,0,0,0,1440.03,14.17,38.46,30,25493.71311,89.77053045,0,27.83103258,0,0,1129.42,1498.31,937.42,136.98,0
diag Autogenerated 224,completed,completed normal,224,Hour1,2,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Gas, 100% Usage",National Average,72F,No,0F,None,None,Day195,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,South,None,100%,National Average,None,None,Hour21,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",20,320,0,0,0,0,,,,764.969503,0,92.95302036,266.7551329,0,,0,13184.14863,3546.98609,561.5644541,0,0,0,,2536.981745,500,1000,1000,0,0,0,3535.83,52.33,3574.804133,8640.545094,0,0,0,,23.75509437,0,20954.35857,73.87412554,0,,0,0,0,559.02,12.2,29.48,30,20954.35857,73.87412554,0,23.75509437,0,0,746.67,816.11,746.67,108.37,0
diag Autogenerated 225,completed,completed normal,225,Hour1,5,National Average,Cold,5A,None,"Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day231,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,1500-2499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-7, Vented",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,South,None,100%,National Average,None,None,Hour19,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,640,0,0,0,0,,,,1459.589914,0,349.0694196,395.6791938,0,,0,19720.38251,4235.506906,1706.829093,0,0,0,,4787.188208,1000,2000,2000,0,0,0,3591,7.5,5511.30739,12936.7956,0,0,0,,0,0,32654.24524,111.4208206,0,,0,0,0,1118.03,18.81,44.14,66,32654.24524,111.4208206,0,0,0,0,1055.95,1194.84,1055.95,154.76,0
diag Autogenerated 226,completed,completed normal,226,Hour2,2,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day293,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, Uninsulated",2 ft,None,Finished Attic or Cathedral Ceilings,Single-Family Detached,Unheated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-19, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,5,East,None,100%,National Average,None,None,Hour6,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,370,0,0,0,0,,,,1154.955477,0,174.5347098,403.4707341,0,,0,19659.21025,3450.931013,1054.430385,0,0,0,,1840.161431,1000,1000,1000,0,0,0,56.67,0,5819.623786,12182.25931,0,0,0,,0,0,27737.694,94.64486478,0,,0,0,0,1118.03,19.86,41.57,30,27737.694,94.64486478,0,0,0,0,1055.95,1194.84,1055.95,154.76,0
diag Autogenerated 227,completed,completed normal,227,Hour18,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day322,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-38, Vented",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,4,East,None,100%,National Average,None,None,Hour6,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,320,0,0,0,0,,,,1106.526408,0,174.5347098,304.2454224,0,,0,9974.582127,4455.443849,1054.430385,0,0,0,,2718.498388,500,1000,1000,0,0,0,3815.34,14.33,3222.397769,7208.05676,0,0,0,,0,0,19788.26129,67.52029617,0,,0,0,0,559.02,11,24.59,40,19788.26129,67.52029617,0,0,0,0,746.67,816.11,746.67,108.37,0
diag Autogenerated 228,completed,completed normal,228,Hour18,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day298,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,2 Car,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-38, Vented",None,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,4,South,None,100%,National Average,None,None,Hour18,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,720,0,0,0,0,,,,1802.058211,0,185.9060407,0,0,,34.66827132,21801.5755,4218.292307,909.0164336,0,0,0,,2146.926223,1050.67,2000,2576,0,0,0,67,0,5492.980667,13505.85805,0,0,0,,0,0,31098.44299,106.1122072,0,,0,0,0,1161.93,18.74,46.08,50,31098.44299,106.1122072,0,0,0,0,2036.33,2395.62,634.17,258.62,0
diag Autogenerated 229,completed,completed normal,229,Hour21,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day320,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,2 Car,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-38, Vented",Uninsulated,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,West,None,100%,National Average,None,None,Hour10,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,370,0,0,0,0,,,,900.7622651,0,92.95302036,277.1058887,0,,34.66827132,13944.43045,3935.637787,561.5644541,0,0,0,,2878.493665,1000,1000,1576,0,0,0,53.33,0,4260.053716,9345.930973,0,0,0,,0,0,22625.6158,77.20174388,0,,0,0,0,1762.02,14.54,31.89,40,22625.6158,77.20174388,0,0,0,0,1198.39,1641.28,910.39,132.93,0
diag Autogenerated 230,completed,completed normal,230,Hour13,4,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day7,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,1 Car,0-1499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-13, Vented",Uninsulated,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,North,None,100%,National Average,None,None,Hour12,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,320,0,0,0,0,,,,1463.270584,0,92.95302036,396.0668596,0,,19.89835691,25198.9676,4506.229374,561.5644541,0,0,0,,3717.092051,644,1000,1288,0,0,0,0.67,0,7453.247651,16133.64416,0,0,0,,0,0,35956.0423,122.6870107,0,,0,0,0,720.01,25.43,55.05,40,35956.0423,122.6870107,0,0,0,0,1685.33,1964.78,554.67,220.37,0
diag Autogenerated 231,completed,completed normal,231,Hour0,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day80,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-13, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,West,None,100%,National Average,None,None,Hour12,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",20,320,0,0,0,0,,,,1577.757212,0,174.5347098,0,0,,0,13132.79173,3820.265367,1054.430385,0,0,0,,3323.251439,500,1000,1000,0,0,0,249.17,1,3667.162924,8825.241534,0,0,0,,0,0,23083.03084,78.76250755,0,,0,0,0,559.02,12.51,30.11,40,23083.03084,78.76250755,0,0,0,0,746.67,816.11,746.67,108.37,0
