,COP NEEP 50,,,,,,,,,,,
2484,3.469600001,,,,,,,,,,,
2485,3.427600001,,,,,,,,,,,
2486,3.377200001,,,,,,,,,,,
2487,3.335200001,,,,,,,,,,,
2488,3.335200001,,,,,,,,,,,
2489,3.284800001,,,,,,,,,,,
2490,3.284800001,,,,,,,,,,,
2491,3.284800001,,,,,,,,,,,
2492,3.242800001,,,,,,,,,,,
2493,3.1924,,,,,,,,,,,
2494,3.1924,,,,,,,,,,,
2495,3.1504,,,,,,,,,,,
2496,3.1,,,,,,,,,,,
2497,3.1,,,,,,,,,,,
2498,3.1,,,,,,,,,,,
2499,3.1,,,,,,,,,,,
2500,3.1,,,,,,,,,,,
2501,3.1,,,,,,,,,,,
2502,3.1504,,,,,,,,,,,
2503,3.1504,,,,,,,,,,,
2504,3.1504,,,,,,,,,,,
2505,3.1924,,,,,,,,,,,
2506,3.1924,,,,,,,,,,,
2507,3.242800001,,,,,,,,,,,
2508,3.284800001,,,,,,,,,,,
2509,3.377200001,,,,,,,,,,,
2510,3.427600001,,,,,,,,,,,
2511,3.469600001,,,,,,,,,,,
2512,3.520000002,,,,,,,,,,,
2513,3.520000002,,,,,,,,,,,
2514,3.520000002,,,,,,,,,,,
2515,3.520000002,,,,,,,,,,,
2516,3.520000002,,,,,,,,,,,
2517,3.377200001,,,,,,,,,,,
2518,3.377200001,,,,,,,,,,,
2519,3.377200001,,,,,,,,,,,
2520,3.377200001,,,,,,,,,,,
2521,3.377200001,,,,,,,,,,,
2522,3.377200001,,,,,,,,,,,
2523,3.377200001,,,,,,,,,,,
2524,3.335200001,,,,,,,,,,,
2525,3.377200001,,,,,,,,,,,
2526,3.377200001,,,,,,,,,,,
2527,3.377200001,,,,,,,,,,,
2528,3.335200001,,,,,,,,,,,
2529,3.284800001,,,,,,,,,,,
2530,3.335200001,,,,,,,,,,,
2531,3.335200001,,,,,,,,,,,
2532,3.335200001,,,,,,,,,,,
2533,3.335200001,,,,,,,,,,,
2534,3.377200001,,,,,,,,,,,
2535,3.335200001,,,,,,,,,,,
2536,3.377200001,,,,,,,,,,,
2537,3.335200001,,,,,,,,,,,
2538,3.335200001,,,,,,,,,,,
2539,3.284800001,,,,,,,,,,,
2540,3.242800001,,,,,,,,,,,
2541,3.1924,,,,,,,,,,,
2542,3.1504,,,,,,,,,,,
2543,3.1504,,,,,,,,,,,
2544,3.1,,,,,,,,,,,
2545,3.1504,,,,,,,,,,,
2546,3.1504,,,,,,,,,,,
2547,3.1504,,,,,,,,,,,
2548,3.1504,,,,,,,,,,,
2549,3.0496,,,,,,,,,,,
2550,3.0496,,,,,,,,,,,
2551,3.0496,,,,,,,,,,,
2552,3.0076,,,,,,,,,,,
2553,2.957199999,,,,,,,,,,,
2554,3.1,,,,,,,,,,,
2555,3.1504,,,,,,,,,,,
2556,3.1504,,,,,,,,,,,
2557,3.242800001,,,,,,,,,,,
2558,3.284800001,,,,,,,,,,,
2559,3.284800001,,,,,,,,,,,
2560,3.284800001,,,,,,,,,,,
2561,3.377200001,,,,,,,,,,,
2562,3.335200001,,,,,,,,,,,
2563,3.284800001,,,,,,,,,,,
2564,3.242800001,,,,,,,,,,,
2565,3.242800001,,,,,,,,,,,
2566,3.1924,,,,,,,,,,,
2567,3.1924,,,,,,,,,,,
2568,3.1924,,,,,,,,,,,
2569,3.1924,,,,,,,,,,,
2570,3.1924,,,,,,,,,,,
2571,3.1924,,,,,,,,,,,
2572,3.1504,,,,,,,,,,,
2573,3.1504,,,,,,,,,,,
2574,3.1504,,,,,,,,,,,
2575,3.1504,,,,,,,,,,,
2576,3.1504,,,,,,,,,,,
2577,3.1924,,,,,,,,,,,
2578,3.242800001,,,,,,,,,,,
2579,3.284800001,,,,,,,,,,,
2580,3.284800001,,,,,,,,,,,
2581,3.469600001,,,,,,,,,,,
2582,3.612400002,,,,,,,,,,,
2583,3.662800002,,,,,,,,,,,
2584,3.662800002,,,,,,,,,,,
2585,3.570400002,,,,,,,,,,,
2586,3.427600001,,,,,,,,,,,
2587,3.377200001,,,,,,,,,,,
2588,3.377200001,,,,,,,,,,,
2589,3.335200001,,,,,,,,,,,
2590,3.284800001,,,,,,,,,,,
2591,3.242800001,,,,,,,,,,,
2592,3.242800001,,,,,,,,,,,
2593,3.242800001,,,,,,,,,,,
2594,3.242800001,,,,,,,,,,,
2595,3.242800001,,,,,,,,,,,
2596,3.242800001,,,,,,,,,,,
2597,3.242800001,,,,,,,,,,,
2598,3.242800001,,,,,,,,,,,
2599,3.335200001,,,,,,,,,,,
2600,3.427600001,,,,,,,,,,,
2601,3.520000002,,,,,,,,,,,
2602,3.612400002,,,,,,,,,,,
2603,3.755200003,,,,,,,,,,,
2604,3.847600003,,,,,,,,,,,
2605,3.940000003,,,,,,,,,,,
2606,4.032400004,,,,,,,,,,,
2607,4.082800004,,,,,,,,,,,
2608,4.175200004,,,,,,,,,,,
2609,4.175200004,,,,,,,,,,,
2610,4.082800004,,,,,,,,,,,
2611,3.990400004,,,,,,,,,,,
2612,3.570400002,,,,,,,,,,,
2613,3.427600001,,,,,,,,,,,
2614,3.335200001,,,,,,,,,,,
2615,3.242800001,,,,,,,,,,,
2616,3.284800001,,,,,,,,,,,
2617,3.242800001,,,,,,,,,,,
2618,3.1924,,,,,,,,,,,
2619,3.242800001,,,,,,,,,,,
2620,3.1504,,,,,,,,,,,
2621,3.1504,,,,,,,,,,,
2622,3.1504,,,,,,,,,,,
2623,3.284800001,,,,,,,,,,,
2624,3.469600001,,,,,,,,,,,
2625,3.662800002,,,,,,,,,,,
2626,3.755200003,,,,,,,,,,,
2627,3.940000003,,,,,,,,,,,
2628,4.082800004,,,,,,,,,,,
2629,4.124800004,,,,,,,,,,,
2630,4.217200004,,,,,,,,,,,
2631,4.309600005,,,,,,,,,,,
2632,4.309600005,,,,,,,,,,,
2633,4.309600005,,,,,,,,,,,
2634,4.124800004,,,,,,,,,,,
2635,3.990400004,,,,,,,,,,,
2636,3.847600003,,,,,,,,,,,
2637,3.755200003,,,,,,,,,,,
2638,3.704800002,,,,,,,,,,,
2639,3.612400002,,,,,,,,,,,
2640,3.570400002,,,,,,,,,,,
2641,3.469600001,,,,,,,,,,,
2642,3.377200001,,,,,,,,,,,
2643,3.335200001,,,,,,,,,,,
2644,3.284800001,,,,,,,,,,,
2645,3.284800001,,,,,,,,,,,
2646,3.284800001,,,,,,,,,,,
2647,3.377200001,,,,,,,,,,,
2648,3.570400002,,,,,,,,,,,
2649,3.755200003,,,,,,,,,,,
2650,3.889600003,,,,,,,,,,,
2651,3.940000003,,,,,,,,,,,
2652,3.990400004,,,,,,,,,,,
2653,4.082800004,,,,,,,,,,,
2654,4.124800004,,,,,,,,,,,
2655,4.217200004,,,,,,,,,,,
2656,4.217200004,,,,,,,,,,,
2657,4.217200004,,,,,,,,,,,
2658,4.082800004,,,,,,,,,,,
2659,3.940000003,,,,,,,,,,,
2660,3.755200003,,,,,,,,,,,
2661,3.662800002,,,,,,,,,,,
2662,3.612400002,,,,,,,,,,,
2663,3.570400002,,,,,,,,,,,
2664,3.469600001,,,,,,,,,,,
2665,3.469600001,,,,,,,,,,,
2666,3.427600001,,,,,,,,,,,
2667,3.335200001,,,,,,,,,,,
2668,3.335200001,,,,,,,,,,,
2669,3.284800001,,,,,,,,,,,
2670,3.284800001,,,,,,,,,,,
2671,3.469600001,,,,,,,,,,,
2672,3.797200003,,,,,,,,,,,
2673,4.032400004,,,,,,,,,,,
2674,4.124800004,,,,,,,,,,,
2675,4.267600005,,,,,,,,,,,
2676,4.309600005,,,,,,,,,,,
2677,4.360000005,,,,,,,,,,,
2678,4.410400005,,,,,,,,,,,
2679,4.452400005,,,,,,,,,,,
2680,4.502800006,,,,,,,,,,,
2681,4.502800006,,,,,,,,,,,
2682,4.410400005,,,,,,,,,,,
2683,4.309600005,,,,,,,,,,,
2684,4.175200004,,,,,,,,,,,
2685,4.082800004,,,,,,,,,,,
2686,3.990400004,,,,,,,,,,,
2687,3.847600003,,,,,,,,,,,
2688,3.755200003,,,,,,,,,,,
2689,3.662800002,,,,,,,,,,,
2690,3.612400002,,,,,,,,,,,
2691,3.570400002,,,,,,,,,,,
2692,3.755200003,,,,,,,,,,,
2693,3.704800002,,,,,,,,,,,
2694,3.570400002,,,,,,,,,,,
2695,3.755200003,,,,,,,,,,,
2696,4.082800004,,,,,,,,,,,
2697,4.267600005,,,,,,,,,,,
2698,4.410400005,,,,,,,,,,,
2699,4.544800006,,,,,,,,,,,
2700,4.687600006,,,,,,,,,,,
2701,4.780000007,,,,,,,,,,,
2702,4.922800007,,,,,,,,,,,
2703,4.922800007,,,,,,,,,,,
2704,4.964800007,,,,,,,,,,,
2705,4.872400007,,,,,,,,,,,
2706,4.830400007,,,,,,,,,,,
2707,4.687600006,,,,,,,,,,,
2708,4.217200004,,,,,,,,,,,
2709,4.124800004,,,,,,,,,,,
2710,4.175200004,,,,,,,,,,,
2711,4.175200004,,,,,,,,,,,
2712,4.175200004,,,,,,,,,,,
2713,4.217200004,,,,,,,,,,,
2714,4.175200004,,,,,,,,,,,
2715,4.175200004,,,,,,,,,,,
2716,4.217200004,,,,,,,,,,,
2717,4.082800004,,,,,,,,,,,
2718,4.082800004,,,,,,,,,,,
2719,4.082800004,,,,,,,,,,,
2720,4.124800004,,,,,,,,,,,
2721,4.217200004,,,,,,,,,,,
2722,4.267600005,,,,,,,,,,,
2723,4.124800004,,,,,,,,,,,
2724,4.124800004,,,,,,,,,,,
2725,4.124800004,,,,,,,,,,,
2726,4.175200004,,,,,,,,,,,
2727,4.124800004,,,,,,,,,,,
2728,4.082800004,,,,,,,,,,,
2729,4.082800004,,,,,,,,,,,
2730,4.082800004,,,,,,,,,,,
2731,4.032400004,,,,,,,,,,,
2732,4.032400004,,,,,,,,,,,
2733,4.032400004,,,,,,,,,,,
2734,4.032400004,,,,,,,,,,,
2735,4.032400004,,,,,,,,,,,
2736,3.990400004,,,,,,,,,,,
2737,3.990400004,,,,,,,,,,,
2738,3.990400004,,,,,,,,,,,
2739,3.990400004,,,,,,,,,,,
2740,3.990400004,,,,,,,,,,,
2741,3.990400004,,,,,,,,,,,
2742,4.032400004,,,,,,,,,,,
2743,4.032400004,,,,,,,,,,,
2744,4.032400004,,,,,,,,,,,
2745,3.940000003,,,,,,,,,,,
2746,3.990400004,,,,,,,,,,,
2747,4.124800004,,,,,,,,,,,
2748,4.360000005,,,,,,,,,,,
2749,4.410400005,,,,,,,,,,,
2750,4.360000005,,,,,,,,,,,
2751,4.410400005,,,,,,,,,,,
2752,4.452400005,,,,,,,,,,,
2753,4.309600005,,,,,,,,,,,
2754,4.267600005,,,,,,,,,,,
2755,4.124800004,,,,,,,,,,,
2756,4.032400004,,,,,,,,,,,
2757,3.889600003,,,,,,,,,,,
2758,3.797200003,,,,,,,,,,,
2759,3.704800002,,,,,,,,,,,
2760,3.612400002,,,,,,,,,,,
2761,3.570400002,,,,,,,,,,,
2762,3.469600001,,,,,,,,,,,
2763,3.469600001,,,,,,,,,,,
2764,3.469600001,,,,,,,,,,,
2765,3.427600001,,,,,,,,,,,
2766,3.469600001,,,,,,,,,,,
2767,3.612400002,,,,,,,,,,,
2768,3.755200003,,,,,,,,,,,
2769,3.889600003,,,,,,,,,,,
2770,4.032400004,,,,,,,,,,,
2771,4.124800004,,,,,,,,,,,
2772,4.175200004,,,,,,,,,,,
2773,4.410400005,,,,,,,,,,,
2774,4.452400005,,,,,,,,,,,
2775,4.502800006,,,,,,,,,,,
2776,4.544800006,,,,,,,,,,,
2777,4.595200006,,,,,,,,,,,
2778,4.452400005,,,,,,,,,,,
2779,4.309600005,,,,,,,,,,,
2780,4.175200004,,,,,,,,,,,
2781,3.940000003,,,,,,,,,,,
2782,3.940000003,,,,,,,,,,,
2783,3.847600003,,,,,,,,,,,
2784,3.847600003,,,,,,,,,,,
2785,3.755200003,,,,,,,,,,,
2786,3.662800002,,,,,,,,,,,
2787,3.662800002,,,,,,,,,,,
2788,3.662800002,,,,,,,,,,,
2789,3.662800002,,,,,,,,,,,
2790,3.662800002,,,,,,,,,,,
2791,3.755200003,,,,,,,,,,,
2792,3.940000003,,,,,,,,,,,
2793,4.124800004,,,,,,,,,,,
2794,4.452400005,,,,,,,,,,,
2795,4.544800006,,,,,,,,,,,
2796,4.687600006,,,,,,,,,,,
2797,4.595200006,,,,,,,,,,,
2798,4.595200006,,,,,,,,,,,
2799,4.729600007,,,,,,,,,,,
2800,4.637200006,,,,,,,,,,,
2801,4.637200006,,,,,,,,,,,
2802,4.452400005,,,,,,,,,,,
2803,4.309600005,,,,,,,,,,,
2804,4.175200004,,,,,,,,,,,
2805,4.082800004,,,,,,,,,,,
2806,3.940000003,,,,,,,,,,,
2807,3.847600003,,,,,,,,,,,
2808,3.755200003,,,,,,,,,,,
2809,3.662800002,,,,,,,,,,,
2810,3.612400002,,,,,,,,,,,
2811,3.520000002,,,,,,,,,,,
2812,3.427600001,,,,,,,,,,,
2813,3.469600001,,,,,,,,,,,
2814,3.469600001,,,,,,,,,,,
2815,3.469600001,,,,,,,,,,,
2816,3.520000002,,,,,,,,,,,
2817,3.570400002,,,,,,,,,,,
2818,3.570400002,,,,,,,,,,,
2819,3.612400002,,,,,,,,,,,
2820,3.612400002,,,,,,,,,,,
2821,3.662800002,,,,,,,,,,,
2822,3.797200003,,,,,,,,,,,
2823,3.889600003,,,,,,,,,,,
2824,3.940000003,,,,,,,,,,,
2825,4.032400004,,,,,,,,,,,
2826,4.032400004,,,,,,,,,,,
2827,3.797200003,,,,,,,,,,,
2828,3.570400002,,,,,,,,,,,
2829,3.469600001,,,,,,,,,,,
2830,3.377200001,,,,,,,,,,,
2831,3.335200001,,,,,,,,,,,
2832,3.335200001,,,,,,,,,,,
2833,3.1924,,,,,,,,,,,
2834,3.1504,,,,,,,,,,,
2835,3.1504,,,,,,,,,,,
2836,3.1924,,,,,,,,,,,
2837,3.1,,,,,,,,,,,
2838,3.1504,,,,,,,,,,,
2839,3.284800001,,,,,,,,,,,
2840,3.427600001,,,,,,,,,,,
2841,3.662800002,,,,,,,,,,,
2842,3.797200003,,,,,,,,,,,
2843,3.889600003,,,,,,,,,,,
2844,4.032400004,,,,,,,,,,,
2845,4.124800004,,,,,,,,,,,
2846,4.217200004,,,,,,,,,,,
2847,4.267600005,,,,,,,,,,,
2848,4.360000005,,,,,,,,,,,
2849,4.360000005,,,,,,,,,,,
2850,4.309600005,,,,,,,,,,,
2851,4.217200004,,,,,,,,,,,
2852,4.124800004,,,,,,,,,,,
2853,4.082800004,,,,,,,,,,,
2854,3.889600003,,,,,,,,,,,
2855,3.704800002,,,,,,,,,,,
2856,3.612400002,,,,,,,,,,,
2857,3.612400002,,,,,,,,,,,
2858,3.662800002,,,,,,,,,,,
2859,3.612400002,,,,,,,,,,,
2860,3.427600001,,,,,,,,,,,
2861,3.427600001,,,,,,,,,,,
2862,3.469600001,,,,,,,,,,,
2863,3.662800002,,,,,,,,,,,
2864,3.889600003,,,,,,,,,,,
2865,4.124800004,,,,,,,,,,,
2866,4.410400005,,,,,,,,,,,
2867,4.637200006,,,,,,,,,,,
2868,4.687600006,,,,,,,,,,,
2869,4.780000007,,,,,,,,,,,
2870,4.872400007,,,,,,,,,,,
2871,4.922800007,,,,,,,,,,,
2872,4.922800007,,,,,,,,,,,
2873,4.964800007,,,,,,,,,,,
2874,4.922800007,,,,,,,,,,,
2875,4.830400007,,,,,,,,,,,
2876,4.452400005,,,,,,,,,,,
2877,4.410400005,,,,,,,,,,,
2878,4.175200004,,,,,,,,,,,
2879,4.217200004,,,,,,,,,,,
2880,4.267600005,,,,,,,,,,,
2881,4.124800004,,,,,,,,,,,
2882,4.124800004,,,,,,,,,,,
2883,4.124800004,,,,,,,,,,,
2884,4.175200004,,,,,,,,,,,
2885,3.940000003,,,,,,,,,,,
2886,4.082800004,,,,,,,,,,,
2887,4.217200004,,,,,,,,,,,
2888,4.502800006,,,,,,,,,,,
2889,4.729600007,,,,,,,,,,,
2890,4.922800007,,,,,,,,,,,
2891,5.057200008,,,,,,,,,,,
2892,5.292400009,,,,,,,,,,,
2893,5.342800009,,,,,,,,,,,
2894,5.47720001,,,,,,,,,,,
2895,5.52760001,,,,,,,,,,,
2896,5.52760001,,,,,,,,,,,
2897,5.52760001,,,,,,,,,,,
2898,5.435200009,,,,,,,,,,,
2899,5.384800009,,,,,,,,,,,
2900,5.107600008,,,,,,,,,,,
2901,5.015200008,,,,,,,,,,,
2902,4.830400007,,,,,,,,,,,
2903,4.729600007,,,,,,,,,,,
2904,4.872400007,,,,,,,,,,,
2905,4.687600006,,,,,,,,,,,
2906,4.595200006,,,,,,,,,,,
2907,4.502800006,,,,,,,,,,,
2908,4.410400005,,,,,,,,,,,
2909,4.360000005,,,,,,,,,,,
2910,4.502800006,,,,,,,,,,,
2911,4.729600007,,,,,,,,,,,
2912,5.015200008,,,,,,,,,,,
2913,5.015200008,,,,,,,,,,,
2914,5.107600008,,,,,,,,,,,
2915,5.149600008,,,,,,,,,,,
2916,5.292400009,,,,,,,,,,,
2917,5.384800009,,,,,,,,,,,
2918,5.384800009,,,,,,,,,,,
2919,5.56960001,,,,,,,,,,,
2920,5.56960001,,,,,,,,,,,
2921,5.56960001,,,,,,,,,,,
2922,5.56960001,,,,,,,,,,,
2923,5.47720001,,,,,,,,,,,
2924,4.964800007,,,,,,,,,,,
2925,4.830400007,,,,,,,,,,,
2926,4.830400007,,,,,,,,,,,
2927,4.687600006,,,,,,,,,,,
2928,4.687600006,,,,,,,,,,,
2929,4.637200006,,,,,,,,,,,
2930,4.637200006,,,,,,,,,,,
2931,4.595200006,,,,,,,,,,,
2932,4.595200006,,,,,,,,,,,
2933,4.595200006,,,,,,,,,,,
2934,4.544800006,,,,,,,,,,,
2935,4.544800006,,,,,,,,,,,
2936,4.544800006,,,,,,,,,,,
2937,4.637200006,,,,,,,,,,,
2938,4.637200006,,,,,,,,,,,
2939,4.729600007,,,,,,,,,,,
2940,4.830400007,,,,,,,,,,,
2941,4.922800007,,,,,,,,,,,
2942,5.015200008,,,,,,,,,,,
2943,5.057200008,,,,,,,,,,,
2944,4.922800007,,,,,,,,,,,
2945,5.015200008,,,,,,,,,,,
2946,4.964800007,,,,,,,,,,,
2947,4.922800007,,,,,,,,,,,
2948,4.729600007,,,,,,,,,,,
2949,4.360000005,,,,,,,,,,,
2950,4.267600005,,,,,,,,,,,
2951,4.267600005,,,,,,,,,,,
2952,4.217200004,,,,,,,,,,,
2953,4.360000005,,,,,,,,,,,
2954,4.360000005,,,,,,,,,,,
2955,4.452400005,,,,,,,,,,,
2956,4.595200006,,,,,,,,,,,
2957,4.729600007,,,,,,,,,,,
2958,4.780000007,,,,,,,,,,,
2959,4.780000007,,,,,,,,,,,
2960,4.872400007,,,,,,,,,,,
2961,4.922800007,,,,,,,,,,,
2962,4.964800007,,,,,,,,,,,
2963,5.149600008,,,,,,,,,,,
2964,5.200000008,,,,,,,,,,,
2965,4.964800007,,,,,,,,,,,
2966,4.922800007,,,,,,,,,,,
2967,4.872400007,,,,,,,,,,,
2968,4.830400007,,,,,,,,,,,
2969,4.729600007,,,,,,,,,,,
2970,4.687600006,,,,,,,,,,,
2971,4.687600006,,,,,,,,,,,
2972,4.544800006,,,,,,,,,,,
2973,4.502800006,,,,,,,,,,,
2974,4.410400005,,,,,,,,,,,
2975,4.217200004,,,,,,,,,,,
2976,4.217200004,,,,,,,,,,,
2977,4.124800004,,,,,,,,,,,
2978,4.082800004,,,,,,,,,,,
2979,4.082800004,,,,,,,,,,,
2980,4.032400004,,,,,,,,,,,
2981,4.032400004,,,,,,,,,,,
2982,4.082800004,,,,,,,,,,,
2983,4.267600005,,,,,,,,,,,
2984,4.544800006,,,,,,,,,,,
2985,4.729600007,,,,,,,,,,,
2986,4.780000007,,,,,,,,,,,
2987,4.922800007,,,,,,,,,,,
2988,5.107600008,,,,,,,,,,,
2989,5.149600008,,,,,,,,,,,
2990,5.107600008,,,,,,,,,,,
2991,5.200000008,,,,,,,,,,,
2992,5.107600008,,,,,,,,,,,
2993,5.015200008,,,,,,,,,,,
2994,5.015200008,,,,,,,,,,,
2995,4.872400007,,,,,,,,,,,
2996,4.729600007,,,,,,,,,,,
2997,4.637200006,,,,,,,,,,,
2998,4.595200006,,,,,,,,,,,
2999,4.502800006,,,,,,,,,,,
3000,4.452400005,,,,,,,,,,,
3001,4.452400005,,,,,,,,,,,
3002,4.410400005,,,,,,,,,,,
3003,4.360000005,,,,,,,,,,,
3004,4.360000005,,,,,,,,,,,
3005,4.410400005,,,,,,,,,,,
3006,4.309600005,,,,,,,,,,,
3007,4.360000005,,,,,,,,,,,
3008,4.452400005,,,,,,,,,,,
3009,4.637200006,,,,,,,,,,,
3010,4.780000007,,,,,,,,,,,
3011,4.922800007,,,,,,,,,,,
3012,5.107600008,,,,,,,,,,,
3013,5.107600008,,,,,,,,,,,
3014,4.830400007,,,,,,,,,,,
3015,4.502800006,,,,,,,,,,,
3016,4.502800006,,,,,,,,,,,
3017,4.637200006,,,,,,,,,,,
3018,4.595200006,,,,,,,,,,,
3019,4.410400005,,,,,,,,,,,
3020,4.360000005,,,,,,,,,,,
3021,4.309600005,,,,,,,,,,,
3022,4.217200004,,,,,,,,,,,
3023,4.124800004,,,,,,,,,,,
3024,4.032400004,,,,,,,,,,,
3025,3.940000003,,,,,,,,,,,
3026,3.889600003,,,,,,,,,,,
3027,3.847600003,,,,,,,,,,,
3028,3.797200003,,,,,,,,,,,
3029,3.797200003,,,,,,,,,,,
3030,3.797200003,,,,,,,,,,,
3031,3.940000003,,,,,,,,,,,
3032,4.124800004,,,,,,,,,,,
3033,4.360000005,,,,,,,,,,,
3034,4.502800006,,,,,,,,,,,
3035,4.544800006,,,,,,,,,,,
3036,4.637200006,,,,,,,,,,,
3037,4.729600007,,,,,,,,,,,
3038,4.780000007,,,,,,,,,,,
3039,4.637200006,,,,,,,,,,,
3040,4.637200006,,,,,,,,,,,
3041,4.595200006,,,,,,,,,,,
3042,4.502800006,,,,,,,,,,,
3043,4.410400005,,,,,,,,,,,
3044,4.267600005,,,,,,,,,,,
3045,4.175200004,,,,,,,,,,,
3046,4.124800004,,,,,,,,,,,
3047,4.032400004,,,,,,,,,,,
3048,4.082800004,,,,,,,,,,,
3049,4.032400004,,,,,,,,,,,
3050,3.940000003,,,,,,,,,,,
3051,3.940000003,,,,,,,,,,,
3052,3.889600003,,,,,,,,,,,
3053,3.847600003,,,,,,,,,,,
3054,3.889600003,,,,,,,,,,,
3055,4.082800004,,,,,,,,,,,
3056,4.309600005,,,,,,,,,,,
3057,4.544800006,,,,,,,,,,,
3058,4.687600006,,,,,,,,,,,
3059,4.780000007,,,,,,,,,,,
3060,4.922800007,,,,,,,,,,,
3061,4.922800007,,,,,,,,,,,
3062,5.057200008,,,,,,,,,,,
3063,5.057200008,,,,,,,,,,,
3064,5.057200008,,,,,,,,,,,
3065,4.964800007,,,,,,,,,,,
3066,4.964800007,,,,,,,,,,,
3067,4.780000007,,,,,,,,,,,
3068,4.595200006,,,,,,,,,,,
3069,4.502800006,,,,,,,,,,,
3070,4.410400005,,,,,,,,,,,
3071,4.267600005,,,,,,,,,,,
3072,4.267600005,,,,,,,,,,,
3073,4.267600005,,,,,,,,,,,
3074,4.267600005,,,,,,,,,,,
3075,4.175200004,,,,,,,,,,,
3076,4.124800004,,,,,,,,,,,
3077,4.124800004,,,,,,,,,,,
3078,4.082800004,,,,,,,,,,,
3079,4.217200004,,,,,,,,,,,
3080,4.410400005,,,,,,,,,,,
3081,4.780000007,,,,,,,,,,,
3082,5.057200008,,,,,,,,,,,
3083,5.200000008,,,,,,,,,,,
3084,5.250400009,,,,,,,,,,,
3085,5.250400009,,,,,,,,,,,
3086,5.384800009,,,,,,,,,,,
3087,5.015200008,,,,,,,,,,,
3088,5.107600008,,,,,,,,,,,
3089,5.149600008,,,,,,,,,,,
3090,4.830400007,,,,,,,,,,,
3091,4.729600007,,,,,,,,,,,
3092,4.922800007,,,,,,,,,,,
3093,4.830400007,,,,,,,,,,,
3094,4.922800007,,,,,,,,,,,
3095,4.964800007,,,,,,,,,,,
3096,4.964800007,,,,,,,,,,,
3097,4.964800007,,,,,,,,,,,
3098,4.595200006,,,,,,,,,,,
3099,4.595200006,,,,,,,,,,,
3100,4.595200006,,,,,,,,,,,
3101,4.502800006,,,,,,,,,,,
3102,4.452400005,,,,,,,,,,,
3103,4.544800006,,,,,,,,,,,
3104,4.595200006,,,,,,,,,,,
3105,4.729600007,,,,,,,,,,,
3106,4.729600007,,,,,,,,,,,
3107,4.780000007,,,,,,,,,,,
3108,4.872400007,,,,,,,,,,,
3109,4.780000007,,,,,,,,,,,
3110,4.830400007,,,,,,,,,,,
3111,4.872400007,,,,,,,,,,,
3112,4.964800007,,,,,,,,,,,
3113,4.922800007,,,,,,,,,,,
3114,4.830400007,,,,,,,,,,,
3115,4.637200006,,,,,,,,,,,
3116,4.595200006,,,,,,,,,,,
3117,4.544800006,,,,,,,,,,,
3118,4.544800006,,,,,,,,,,,
3119,4.175200004,,,,,,,,,,,
3120,3.990400004,,,,,,,,,,,
3121,3.889600003,,,,,,,,,,,
3122,3.797200003,,,,,,,,,,,
3123,3.704800002,,,,,,,,,,,
3124,3.662800002,,,,,,,,,,,
3125,3.662800002,,,,,,,,,,,
3126,3.662800002,,,,,,,,,,,
3127,3.662800002,,,,,,,,,,,
3128,3.704800002,,,,,,,,,,,
3129,3.755200003,,,,,,,,,,,
3130,3.755200003,,,,,,,,,,,
3131,3.704800002,,,,,,,,,,,
3132,3.662800002,,,,,,,,,,,
3133,3.662800002,,,,,,,,,,,
3134,3.704800002,,,,,,,,,,,
3135,3.704800002,,,,,,,,,,,
3136,3.755200003,,,,,,,,,,,
3137,3.755200003,,,,,,,,,,,
3138,3.704800002,,,,,,,,,,,
3139,3.704800002,,,,,,,,,,,
3140,3.704800002,,,,,,,,,,,
3141,3.704800002,,,,,,,,,,,
3142,3.704800002,,,,,,,,,,,
3143,3.662800002,,,,,,,,,,,
3144,3.612400002,,,,,,,,,,,
3145,3.662800002,,,,,,,,,,,
3146,3.704800002,,,,,,,,,,,
3147,3.704800002,,,,,,,,,,,
3148,3.662800002,,,,,,,,,,,
3149,3.662800002,,,,,,,,,,,
3150,3.662800002,,,,,,,,,,,
3151,3.662800002,,,,,,,,,,,
3152,3.704800002,,,,,,,,,,,
3153,3.704800002,,,,,,,,,,,
3154,3.755200003,,,,,,,,,,,
3155,3.704800002,,,,,,,,,,,
3156,3.755200003,,,,,,,,,,,
3157,3.797200003,,,,,,,,,,,
3158,3.847600003,,,,,,,,,,,
3159,3.889600003,,,,,,,,,,,
3160,3.940000003,,,,,,,,,,,
3161,3.940000003,,,,,,,,,,,
3162,3.990400004,,,,,,,,,,,
3163,3.990400004,,,,,,,,,,,
3164,3.940000003,,,,,,,,,,,
3165,3.940000003,,,,,,,,,,,
3166,3.940000003,,,,,,,,,,,
3167,3.940000003,,,,,,,,,,,
3168,3.940000003,,,,,,,,,,,
3169,3.940000003,,,,,,,,,,,
3170,3.755200003,,,,,,,,,,,
3171,3.704800002,,,,,,,,,,,
3172,3.704800002,,,,,,,,,,,
3173,3.704800002,,,,,,,,,,,
3174,3.704800002,,,,,,,,,,,
3175,3.755200003,,,,,,,,,,,
3176,3.797200003,,,,,,,,,,,
3177,3.889600003,,,,,,,,,,,
3178,3.940000003,,,,,,,,,,,
3179,4.124800004,,,,,,,,,,,
3180,4.217200004,,,,,,,,,,,
3181,4.309600005,,,,,,,,,,,
3182,4.309600005,,,,,,,,,,,
3183,4.360000005,,,,,,,,,,,
3184,4.410400005,,,,,,,,,,,
